ticket_id,date,produit,catégorie,quantité,montant,client_id
T008065,2024-05-29,Fromage,Alimentaire,1,4.77,C035
T008065,2024-05-29,Bonbons,Snack,3,5.43,C035
T008066,2024-10-25,Bonbons,Snack,3,4.56,C010
T008066,2024-10-25,Chips,Snack,4,8.18,C010
T008067,2024-07-21,Riz,Alimentaire,3,12.5,C008
T008068,2024-06-18,Pâtes,Alimentaire,4,12.99,C028
T008069,2024-10-13,Bonbons,Snack,3,7.97,C024
T008069,2024-10-13,Riz,Alimentaire,3,17.15,C024
T008069,2024-10-13,Pain,Alimentaire,1,4.42,C024
T008069,2024-10-13,Fromage,Alimentaire,4,14.68,C024
T008070,2024-04-04,Bonbons,Snack,1,3.91,C024
T008070,2024-04-04,Chips,Snack,1,1.86,C024
T008070,2024-04-04,Chocolat,Snack,2,6.51,C024
T008070,2024-04-04,Fromage,Alimentaire,1,3.85,C024
T008071,2024-11-28,Pâtes,Alimentaire,1,5.25,C043
T008072,2024-08-26,Chocolat,Snack,3,4.6,C031
T008072,2024-08-26,Chips,Snack,3,8.13,C031
T008072,2024-08-26,Pain,Alimentaire,3,16.07,C031
T008072,2024-08-26,Jus,Boisson,2,5.89,C031
T008072,2024-08-26,Eau,Boisson,4,8.21,C031
T008073,2024-05-19,Riz,Alimentaire,1,3.17,C005
T008073,2024-05-19,Chocolat,Snack,3,4.9,C005
T008073,2024-05-19,Bonbons,Snack,2,4.18,C005
T008074,2024-09-07,Bonbons,Snack,3,10.36,C042
T008074,2024-09-07,Riz,Alimentaire,4,17.63,C042
T008074,2024-09-07,Pâtes,Alimentaire,1,3.14,C042
T008075,2024-05-15,Riz,Alimentaire,2,5.31,C012
T008075,2024-05-15,Pâtes,Alimentaire,1,3.92,C012
T008075,2024-05-15,Pain,Alimentaire,1,2.59,C012
T008076,2024-11-05,Bonbons,Snack,1,2.45,C002
T008076,2024-11-05,Lait,Alimentaire,4,12.21,C002
T008076,2024-11-05,Pâtes,Alimentaire,2,9.06,C002
T008076,2024-11-05,Pain,Alimentaire,1,4.25,C002
T008076,2024-11-05,Riz,Alimentaire,2,6.65,C002
T008077,2024-07-25,Fromage,Alimentaire,2,7.55,C014
T008077,2024-07-25,Chocolat,Snack,2,6.6,C014
T008077,2024-07-25,Jus,Boisson,2,4.26,C014
T008077,2024-07-25,Bière,Boisson,1,2.1,C014
T008078,2024-03-08,Lait,Alimentaire,2,4.2,C049
T008078,2024-03-08,Chips,Snack,4,8.57,C049
T008078,2024-03-08,Bonbons,Snack,1,3.44,C049
T008079,2024-09-03,Chocolat,Snack,2,4.78,C031
T008079,2024-09-03,Chips,Snack,3,6.33,C031
T008079,2024-09-03,Riz,Alimentaire,3,16.82,C031
T008079,2024-09-03,Lait,Alimentaire,4,23.47,C031
T008080,2024-01-22,Lait,Alimentaire,4,20.98,C043
T008080,2024-01-22,Fromage,Alimentaire,3,15.66,C043
T008080,2024-01-22,Chips,Snack,3,10.77,C043
T008080,2024-01-22,Pâtes,Alimentaire,2,7.38,C043
T008083,2024-01-02,Fromage,Alimentaire,2,4.51,C004
T008083,2024-01-02,Chocolat,Snack,1,2.87,C004
T008083,2024-01-02,Bonbons,Snack,3,7.65,C004
T008083,2024-01-02,Riz,Alimentaire,1,4.13,C004
T008083,2024-01-02,Chips,Snack,1,3.32,C004
T008084,2024-03-11,Bonbons,Snack,4,7.11,C037
T008084,2024-03-11,Chips,Snack,3,11.2,C037
T008084,2024-03-11,Pâtes,Alimentaire,3,7.43,C037
T008085,2024-03-27,Bonbons,Snack,2,3.42,C017
T008085,2024-03-27,Pain,Alimentaire,3,9.66,C017
T008085,2024-03-27,Riz,Alimentaire,4,21.99,C017
T008085,2024-03-27,Pâtes,Alimentaire,2,11.82,C017
T008086,2024-07-30,Chocolat,Snack,1,1.86,C040
T008086,2024-07-30,Chips,Snack,2,7.89,C040
T008087,2024-05-04,Lait,Alimentaire,4,11.5,C045
T008087,2024-05-04,Pain,Alimentaire,2,5.72,C045
T008087,2024-05-04,Fromage,Alimentaire,3,6.25,C045
T008087,2024-05-04,Riz,Alimentaire,4,15.91,C045
T008087,2024-05-04,Pâtes,Alimentaire,2,8.33,C045
T008088,2024-03-22,Chips,Snack,4,13.02,C026
T008088,2024-03-22,Fromage,Alimentaire,2,6.42,C026
T008088,2024-03-22,Bonbons,Snack,4,11.58,C026
T008088,2024-03-22,Chocolat,Snack,2,6.84,C026
T008089,2024-01-26,Pâtes,Alimentaire,2,5.68,C029
T008089,2024-01-26,Riz,Alimentaire,3,16.23,C029
T008089,2024-01-26,Fromage,Alimentaire,1,5.99,C029
T008089,2024-01-26,Chocolat,Snack,4,8.12,C029
T008089,2024-01-26,Lait,Alimentaire,3,11.19,C029
T008090,2024-05-04,Pain,Alimentaire,4,21.85,C047
T008091,2024-10-22,Chips,Snack,3,8.31,C037
T008092,2024-07-21,Chocolat,Snack,2,3.67,C005
T008092,2024-07-21,Pain,Alimentaire,1,4.58,C005
T008092,2024-07-21,Chips,Snack,2,5.9,C005
T008093,2024-07-22,Fromage,Alimentaire,4,18.53,C020
T008093,2024-07-22,Bonbons,Snack,4,8.74,C020
T008094,2024-07-13,Fromage,Alimentaire,1,3.23,C028
T008094,2024-07-13,Jus,Boisson,1,2.25,C028
T008094,2024-07-13,Lait,Alimentaire,1,5.53,C028
T008094,2024-07-13,Pâtes,Alimentaire,1,2.06,C028
T008095,2024-09-20,Bonbons,Snack,2,5.76,C044
T008095,2024-09-20,Chocolat,Snack,4,7.78,C044
T008096,2024-06-11,Chips,Snack,2,7.85,C039
T008096,2024-06-11,Pain,Alimentaire,2,11.39,C039
T008096,2024-06-11,Fromage,Alimentaire,1,4.83,C039
T008096,2024-06-11,Riz,Alimentaire,2,7.21,C039
T008097,2024-08-03,Chocolat,Snack,3,8.48,C026
T008097,2024-08-03,Lait,Alimentaire,4,8.1,C026
T008097,2024-08-03,Bière,Boisson,1,2.52,C026
T008098,2024-02-01,Lait,Alimentaire,4,8.37,C043
T008098,2024-02-01,Bonbons,Snack,4,8.69,C043
T008098,2024-02-01,Fromage,Alimentaire,3,15.75,C043
T008098,2024-02-01,Pain,Alimentaire,4,17.44,C043
T008099,2024-04-03,Lait,Alimentaire,3,7.16,C023
T008099,2024-04-03,Pain,Alimentaire,2,5.74,C023
T008099,2024-04-03,Riz,Alimentaire,4,13.05,C023
T008099,2024-04-03,Chocolat,Snack,2,7.37,C023
T008099,2024-04-03,Chips,Snack,2,4.56,C023
T008100,2024-10-20,Chocolat,Snack,3,6.03,C000
T008101,2024-06-18,Fromage,Alimentaire,2,4.35,C017
T008102,2024-07-09,Jus,Boisson,1,2.79,C001
T008102,2024-07-09,Lait,Alimentaire,4,11.98,C001
T008102,2024-07-09,Chips,Snack,4,14.7,C001
T008102,2024-07-09,Riz,Alimentaire,4,13.04,C001
T008103,2024-01-05,Pain,Alimentaire,3,14.4,C030
T008103,2024-01-05,Bonbons,Snack,3,9.41,C030
T008103,2024-01-05,Riz,Alimentaire,2,6.81,C030
T008104,2024-03-02,Bonbons,Snack,1,2.14,C000
T008104,2024-03-02,Fromage,Alimentaire,1,4.96,C000
T008104,2024-03-02,Lait,Alimentaire,3,14.64,C000
T008104,2024-03-02,Riz,Alimentaire,3,15.86,C000
T008105,2024-11-06,Lait,Alimentaire,3,11.49,C026
T008105,2024-11-06,Pain,Alimentaire,3,11.86,C026
T008107,2024-05-03,Chips,Snack,3,7.42,C012
T008107,2024-05-03,Pâtes,Alimentaire,3,11.6,C012
T008107,2024-05-03,Riz,Alimentaire,4,20.27,C012
T008108,2024-12-11,Pain,Alimentaire,3,14.73,C004
T008108,2024-12-11,Bonbons,Snack,2,6.21,C004
T008108,2024-12-11,Riz,Alimentaire,4,18.91,C004
T008109,2024-06-22,Lait,Alimentaire,2,5.39,C035
T008109,2024-06-22,Pain,Alimentaire,1,3.57,C035
T008109,2024-06-22,Bière,Boisson,1,1.53,C035
T008109,2024-06-22,Eau,Boisson,4,4.82,C035
T008110,2024-04-16,Pâtes,Alimentaire,4,22.69,C020
T008111,2024-12-19,Riz,Alimentaire,2,11.62,C033
T008111,2024-12-19,Pâtes,Alimentaire,4,9.77,C033
T008112,2024-07-11,Riz,Alimentaire,1,2.76,C006
T008113,2024-06-25,Fromage,Alimentaire,2,4.46,C048
T008113,2024-06-25,Eau,Boisson,2,5.6,C048
T008113,2024-06-25,Chips,Snack,3,9.31,C048
T008113,2024-06-25,Bonbons,Snack,2,5.94,C048
T008114,2024-12-18,Riz,Alimentaire,3,17.89,C008
T008114,2024-12-18,Chocolat,Snack,2,7.72,C008
T008115,2024-05-23,Pain,Alimentaire,1,3.54,C027
T008116,2024-04-06,Pain,Alimentaire,3,14.1,C031
T008117,2024-02-05,Pâtes,Alimentaire,4,11.45,C005
T008117,2024-02-05,Chips,Snack,4,9.24,C005
T008118,2024-07-07,Jus,Boisson,4,5.65,C007
T008118,2024-07-07,Eau,Boisson,4,4.96,C007
T008118,2024-07-07,Bière,Boisson,1,2.46,C007
T008118,2024-07-07,Soda,Boisson,3,4.59,C007
T008118,2024-07-07,Riz,Alimentaire,1,3.41,C007
T008118,2024-07-07,Pâtes,Alimentaire,4,22.52,C007
T008119,2024-12-27,Chocolat,Snack,4,7.61,C043
T008119,2024-12-27,Riz,Alimentaire,3,8.67,C043
T008119,2024-12-27,Pâtes,Alimentaire,3,14.23,C043
T008120,2024-06-06,Bière,Boisson,3,6.7,C021
T008120,2024-06-06,Riz,Alimentaire,2,8.59,C021
T008120,2024-06-06,Jus,Boisson,1,2.49,C021
T008120,2024-06-06,Soda,Boisson,2,2.81,C021
T008122,2024-06-12,Pâtes,Alimentaire,2,10.93,C000
T008122,2024-06-12,Pain,Alimentaire,2,11.33,C000
T008122,2024-06-12,Chips,Snack,4,7.97,C000
T008123,2024-08-30,Pain,Alimentaire,1,2.24,C044
T008123,2024-08-30,Eau,Boisson,3,7.22,C044
T008123,2024-08-30,Chocolat,Snack,2,4.73,C044
T008124,2024-04-16,Riz,Alimentaire,3,13.23,C024
T008124,2024-04-16,Pain,Alimentaire,4,23.25,C024
T008125,2024-02-07,Chocolat,Snack,4,13.96,C048
T008125,2024-02-07,Lait,Alimentaire,3,10.9,C048
T008126,2024-02-05,Pain,Alimentaire,1,3.76,C046
T008126,2024-02-05,Pâtes,Alimentaire,1,2.39,C046
T008127,2024-11-03,Pain,Alimentaire,2,7.7,C047
T008127,2024-11-03,Chocolat,Snack,4,12.82,C047
T008127,2024-11-03,Chips,Snack,3,10.56,C047
T008128,2024-08-31,Fromage,Alimentaire,1,5.71,C028
T008128,2024-08-31,Eau,Boisson,4,9.89,C028
T008128,2024-08-31,Chips,Snack,3,9.54,C028
T008128,2024-08-31,Chocolat,Snack,2,5.12,C028
T008129,2024-03-10,Chips,Snack,4,6.17,C034
T008129,2024-03-10,Bonbons,Snack,3,5.09,C034
T008129,2024-03-10,Lait,Alimentaire,1,2.48,C034
T008130,2024-04-04,Lait,Alimentaire,2,11.66,C011
T008130,2024-04-04,Chocolat,Snack,1,3.54,C011
T008130,2024-04-04,Bonbons,Snack,1,1.99,C011
T008130,2024-04-04,Pain,Alimentaire,1,3.66,C011
T008132,2024-01-27,Riz,Alimentaire,1,5.12,C036
T008132,2024-01-27,Pain,Alimentaire,4,18.09,C036
T008132,2024-01-27,Bonbons,Snack,2,4.33,C036
T008133,2024-02-25,Fromage,Alimentaire,4,10.99,C040
T008133,2024-02-25,Chips,Snack,2,6.72,C040
T008133,2024-02-25,Pâtes,Alimentaire,4,9.49,C040
T008134,2024-01-29,Pâtes,Alimentaire,4,14.15,C004
T008134,2024-01-29,Chips,Snack,1,3.77,C004
T008134,2024-01-29,Riz,Alimentaire,3,11.4,C004
T008134,2024-01-29,Chocolat,Snack,3,10.51,C004
T008134,2024-01-29,Pain,Alimentaire,3,6.61,C004
T008135,2024-04-29,Chips,Snack,2,6.13,C034
T008135,2024-04-29,Lait,Alimentaire,4,17.33,C034
T008136,2024-09-04,Lait,Alimentaire,2,9.99,C004
T008136,2024-09-04,Riz,Alimentaire,2,10.36,C004
T008136,2024-09-04,Pain,Alimentaire,3,6.47,C004
T008137,2024-03-25,Chocolat,Snack,2,3.62,C026
T008137,2024-03-25,Pain,Alimentaire,3,17.67,C026
T008137,2024-03-25,Fromage,Alimentaire,3,13.82,C026
T008138,2024-11-30,Chocolat,Snack,1,2.58,C018
T008138,2024-11-30,Pâtes,Alimentaire,1,3.57,C018
T008138,2024-11-30,Chips,Snack,3,11.31,C018
T008138,2024-11-30,Riz,Alimentaire,3,14.44,C018
T008139,2024-03-18,Chips,Snack,4,10.97,C034
T008140,2024-05-17,Riz,Alimentaire,2,10.62,C021
T008140,2024-05-17,Bonbons,Snack,2,4.89,C021
T008140,2024-05-17,Chips,Snack,1,2.44,C021
T008141,2024-06-28,Fromage,Alimentaire,3,11.69,C041
T008141,2024-06-28,Pain,Alimentaire,3,7.57,C041
T008142,2024-07-30,Bonbons,Snack,1,1.73,C006
T008143,2024-02-20,Chips,Snack,3,11.84,C022
T008143,2024-02-20,Pâtes,Alimentaire,1,5.05,C022
T008144,2024-10-17,Riz,Alimentaire,2,10.81,C033
T008145,2024-01-04,Bonbons,Snack,3,9.3,C048
T008145,2024-01-04,Chocolat,Snack,2,4.29,C048
T008145,2024-01-04,Chips,Snack,1,2.09,C048
T008145,2024-01-04,Fromage,Alimentaire,3,16.07,C048
T008145,2024-01-04,Lait,Alimentaire,3,9.59,C048
T008146,2024-10-16,Pain,Alimentaire,1,4.53,C032
T008146,2024-10-16,Bonbons,Snack,3,6.9,C032
T008146,2024-10-16,Lait,Alimentaire,4,17.84,C032
T008147,2024-11-16,Chips,Snack,3,5.04,C021
T008148,2024-01-30,Riz,Alimentaire,4,20.31,C027
T008148,2024-01-30,Chocolat,Snack,1,2.5,C027
T008149,2024-05-20,Fromage,Alimentaire,1,2.31,C002
T008150,2024-06-12,Bonbons,Snack,4,6.02,C015
T008150,2024-06-12,Pâtes,Alimentaire,2,4.89,C015
T008151,2024-12-15,Fromage,Alimentaire,3,11.78,C028
T008151,2024-12-15,Bonbons,Snack,3,6.93,C028
T008152,2024-10-26,Chips,Snack,1,2.08,C021
T008152,2024-10-26,Riz,Alimentaire,4,14.06,C021
T008153,2024-09-13,Pain,Alimentaire,4,8.78,C038
T008153,2024-09-13,Chocolat,Snack,2,7.47,C038
T008154,2024-06-10,Riz,Alimentaire,1,5.66,C030
T008154,2024-06-10,Chocolat,Snack,1,2.39,C030
T008154,2024-06-10,Jus,Boisson,1,2.49,C030
T008154,2024-06-10,Eau,Boisson,1,1.42,C030
T008154,2024-06-10,Fromage,Alimentaire,4,17.14,C030
T008154,2024-06-10,Bonbons,Snack,3,5.9,C030
T008155,2024-01-12,Chips,Snack,4,14.52,C036
T008155,2024-01-12,Lait,Alimentaire,4,11.05,C036
T008155,2024-01-12,Pain,Alimentaire,4,23.0,C036
T008156,2024-07-22,Soda,Boisson,4,9.42,C046
T008156,2024-07-22,Chips,Snack,2,3.72,C046
T008157,2024-04-26,Riz,Alimentaire,3,15.64,C036
T008158,2024-04-04,Lait,Alimentaire,3,9.27,C000
T008158,2024-04-04,Chips,Snack,2,7.91,C000
T008158,2024-04-04,Pain,Alimentaire,4,16.55,C000
T008158,2024-04-04,Riz,Alimentaire,1,5.02,C000
T008159,2024-08-27,Chocolat,Snack,2,5.78,C041
T008159,2024-08-27,Pâtes,Alimentaire,2,7.18,C041
T008159,2024-08-27,Fromage,Alimentaire,3,11.75,C041
T008159,2024-08-27,Riz,Alimentaire,2,8.13,C041
T008159,2024-08-27,Pain,Alimentaire,3,8.55,C041
T008160,2024-07-24,Chips,Snack,3,6.06,C024
T008161,2024-11-29,Fromage,Alimentaire,3,8.58,C019
T008161,2024-11-29,Chocolat,Snack,4,8.39,C019
T008161,2024-11-29,Pain,Alimentaire,1,4.81,C019
T008162,2024-12-23,Pain,Alimentaire,1,5.78,C032
T008162,2024-12-23,Bonbons,Snack,4,9.3,C032
T008162,2024-12-23,Chips,Snack,4,9.56,C032
T008163,2024-03-21,Pâtes,Alimentaire,4,14.5,C016
T008163,2024-03-21,Riz,Alimentaire,1,3.06,C016
T008163,2024-03-21,Lait,Alimentaire,2,9.43,C016
T008164,2024-12-21,Chips,Snack,3,6.96,C042
T008164,2024-12-21,Pain,Alimentaire,2,5.86,C042
T008164,2024-12-21,Fromage,Alimentaire,2,6.34,C042
T008164,2024-12-21,Bonbons,Snack,2,7.11,C042
T008164,2024-12-21,Riz,Alimentaire,4,10.17,C042
T008165,2024-12-09,Bonbons,Snack,3,4.88,C010
T008166,2024-12-21,Lait,Alimentaire,4,18.88,C028
T008167,2024-05-12,Fromage,Alimentaire,4,20.72,C010
T008167,2024-05-12,Pâtes,Alimentaire,3,12.55,C010
T008168,2024-02-16,Pâtes,Alimentaire,4,8.91,C038
T008168,2024-02-16,Chips,Snack,2,6.85,C038
T008169,2024-11-01,Bonbons,Snack,3,5.66,C033
T008169,2024-11-01,Chips,Snack,2,6.28,C033
T008169,2024-11-01,Pain,Alimentaire,2,6.3,C033
T008170,2024-05-27,Fromage,Alimentaire,1,5.37,C039
T008170,2024-05-27,Pâtes,Alimentaire,2,6.24,C039
T008170,2024-05-27,Chips,Snack,1,1.83,C039
T008171,2024-04-07,Pain,Alimentaire,3,10.05,C038
T008171,2024-04-07,Chips,Snack,2,7.24,C038
T008171,2024-04-07,Pâtes,Alimentaire,1,5.36,C038
T008172,2024-04-11,Fromage,Alimentaire,1,3.64,C040
T008172,2024-04-11,Pain,Alimentaire,4,22.19,C040
T008173,2024-07-07,Chocolat,Snack,2,4.23,C007
T008173,2024-07-07,Lait,Alimentaire,3,7.63,C007
T008174,2024-06-22,Jus,Boisson,2,4.74,C040
T008174,2024-06-22,Bonbons,Snack,1,1.67,C040
T008174,2024-06-22,Chips,Snack,1,2.59,C040
T008175,2024-07-05,Chocolat,Snack,2,4.85,C009
T008175,2024-07-05,Eau,Boisson,2,3.45,C009
T008176,2024-07-29,Pâtes,Alimentaire,2,4.13,C027
T008176,2024-07-29,Soda,Boisson,4,11.02,C027
T008176,2024-07-29,Bière,Boisson,1,1.95,C027
T008177,2024-11-16,Fromage,Alimentaire,3,16.69,C020
T008178,2024-11-18,Fromage,Alimentaire,4,10.1,C000
T008178,2024-11-18,Chocolat,Snack,4,6.54,C000
T008179,2024-11-01,Pâtes,Alimentaire,2,11.5,C032
T008179,2024-11-01,Fromage,Alimentaire,1,3.72,C032
T008180,2024-04-26,Chocolat,Snack,2,3.96,C029
T008180,2024-04-26,Lait,Alimentaire,1,5.92,C029
T008180,2024-04-26,Bonbons,Snack,3,6.54,C029
T008181,2024-10-20,Riz,Alimentaire,4,22.77,C027
T008181,2024-10-20,Fromage,Alimentaire,3,13.7,C027
T008181,2024-10-20,Lait,Alimentaire,1,2.88,C027
T008181,2024-10-20,Pâtes,Alimentaire,3,12.3,C027
T008183,2024-03-07,Chips,Snack,3,5.18,C003
T008183,2024-03-07,Riz,Alimentaire,3,12.26,C003
T008183,2024-03-07,Bonbons,Snack,4,7.62,C003
T008183,2024-03-07,Pâtes,Alimentaire,3,11.74,C003
T008183,2024-03-07,Chocolat,Snack,2,7.9,C003
T008184,2024-10-08,Chocolat,Snack,3,10.43,C040
T008184,2024-10-08,Pain,Alimentaire,3,13.83,C040
T008185,2024-03-15,Pain,Alimentaire,1,4.91,C033
T008186,2024-10-01,Pâtes,Alimentaire,2,9.22,C044
T008186,2024-10-01,Lait,Alimentaire,4,22.97,C044
T008188,2024-12-31,Fromage,Alimentaire,2,6.22,C017
T008188,2024-12-31,Riz,Alimentaire,3,7.15,C017
T008189,2024-05-01,Pâtes,Alimentaire,3,12.99,C017
T008189,2024-05-01,Riz,Alimentaire,3,11.67,C017
T008190,2024-03-28,Chocolat,Snack,3,7.71,C021
T008191,2024-03-25,Pâtes,Alimentaire,3,7.25,C010
T008191,2024-03-25,Bonbons,Snack,2,5.88,C010
T008192,2024-06-28,Pâtes,Alimentaire,2,9.92,C049
T008192,2024-06-28,Jus,Boisson,1,1.05,C049
T008193,2024-07-18,Pain,Alimentaire,4,21.66,C047
T008193,2024-07-18,Chocolat,Snack,1,3.03,C047
T008193,2024-07-18,Riz,Alimentaire,1,3.17,C047
T008193,2024-07-18,Bière,Boisson,2,3.13,C047
T008194,2024-07-13,Soda,Boisson,3,4.59,C027
T008194,2024-07-13,Pâtes,Alimentaire,3,9.82,C027
T008194,2024-07-13,Lait,Alimentaire,3,15.05,C027
T008194,2024-07-13,Chips,Snack,4,14.75,C027
T008194,2024-07-13,Bonbons,Snack,2,3.65,C027
T008194,2024-07-13,Bière,Boisson,2,4.01,C027
T008195,2024-08-07,Pain,Alimentaire,3,8.22,C029
T008195,2024-08-07,Riz,Alimentaire,1,4.11,C029
T008195,2024-08-07,Bonbons,Snack,1,2.04,C029
T008195,2024-08-07,Lait,Alimentaire,4,10.8,C029
T008195,2024-08-07,Chips,Snack,1,3.4,C029
T008196,2024-07-11,Eau,Boisson,4,7.71,C019
T008197,2024-07-21,Pâtes,Alimentaire,4,23.04,C031
T008197,2024-07-21,Chocolat,Snack,2,6.66,C031
T008197,2024-07-21,Chips,Snack,1,2.92,C031
T008197,2024-07-21,Bonbons,Snack,1,3.18,C031
T008197,2024-07-21,Pain,Alimentaire,2,7.27,C031
T008198,2024-10-14,Chocolat,Snack,2,6.61,C044
T008198,2024-10-14,Chips,Snack,1,3.94,C044
T008199,2024-05-11,Riz,Alimentaire,3,15.18,C029
T008200,2024-03-01,Lait,Alimentaire,4,18.08,C002
T008200,2024-03-01,Pâtes,Alimentaire,1,5.65,C002
T008200,2024-03-01,Fromage,Alimentaire,3,17.63,C002
T008201,2024-02-15,Riz,Alimentaire,1,4.66,C021
T008201,2024-02-15,Pain,Alimentaire,4,9.71,C021
T008201,2024-02-15,Fromage,Alimentaire,3,10.64,C021
T008202,2024-07-29,Soda,Boisson,4,4.88,C008
T008202,2024-07-29,Pain,Alimentaire,1,5.3,C008
T008202,2024-07-29,Bière,Boisson,1,1.87,C008
T008203,2024-08-19,Fromage,Alimentaire,3,7.41,C008
T008204,2024-03-12,Riz,Alimentaire,3,17.22,C043
T008204,2024-03-12,Chips,Snack,1,2.72,C043
T008204,2024-03-12,Lait,Alimentaire,4,21.54,C043
T008204,2024-03-12,Bonbons,Snack,2,7.67,C043
T008205,2024-01-08,Pâtes,Alimentaire,1,4.53,C037
T008205,2024-01-08,Chocolat,Snack,1,2.8,C037
T008205,2024-01-08,Pain,Alimentaire,1,2.85,C037
T008206,2024-05-22,Riz,Alimentaire,4,21.04,C039
T008206,2024-05-22,Pain,Alimentaire,2,10.24,C039
T008207,2024-11-08,Lait,Alimentaire,4,20.74,C012
T008208,2024-01-04,Chips,Snack,1,3.64,C037
T008209,2024-02-07,Lait,Alimentaire,2,9.19,C047
T008211,2024-04-14,Pain,Alimentaire,1,3.26,C007
T008211,2024-04-14,Pâtes,Alimentaire,2,10.35,C007
T008211,2024-04-14,Chips,Snack,3,5.75,C007
T008212,2024-03-04,Pâtes,Alimentaire,2,10.85,C049
T008212,2024-03-04,Chocolat,Snack,2,3.35,C049
T008212,2024-03-04,Lait,Alimentaire,2,7.36,C049
T008212,2024-03-04,Fromage,Alimentaire,1,5.35,C049
T008213,2024-01-19,Chocolat,Snack,3,11.8,C016
T008213,2024-01-19,Chips,Snack,2,3.39,C016
T008213,2024-01-19,Riz,Alimentaire,3,7.65,C016
T008213,2024-01-19,Fromage,Alimentaire,2,10.17,C016
T008214,2024-03-20,Fromage,Alimentaire,1,3.03,C005
T008214,2024-03-20,Lait,Alimentaire,2,6.98,C005
T008215,2024-09-03,Lait,Alimentaire,1,5.45,C038
T008215,2024-09-03,Chocolat,Snack,2,4.25,C038
T008216,2024-05-18,Bonbons,Snack,1,3.68,C021
T008217,2024-08-24,Bonbons,Snack,2,3.88,C014
T008217,2024-08-24,Pâtes,Alimentaire,2,5.24,C014
T008217,2024-08-24,Lait,Alimentaire,4,10.33,C014
T008217,2024-08-24,Riz,Alimentaire,3,15.19,C014
T008217,2024-08-24,Fromage,Alimentaire,2,8.33,C014
T008218,2024-02-28,Bonbons,Snack,1,1.99,C009
T008219,2024-10-31,Bonbons,Snack,1,1.95,C016
T008219,2024-10-31,Chips,Snack,3,10.93,C016
T008219,2024-10-31,Chocolat,Snack,4,6.86,C016
T008220,2024-09-02,Pâtes,Alimentaire,1,3.26,C043
T008220,2024-09-02,Bonbons,Snack,1,2.09,C043
T008221,2024-10-07,Pain,Alimentaire,2,11.08,C039
T008222,2024-08-23,Chocolat,Snack,1,3.68,C035
T008222,2024-08-23,Soda,Boisson,3,8.2,C035
T008222,2024-08-23,Pain,Alimentaire,2,11.87,C035
T008223,2024-10-20,Chips,Snack,3,9.07,C043
T008223,2024-10-20,Riz,Alimentaire,4,19.83,C043
T008223,2024-10-20,Fromage,Alimentaire,3,7.22,C043
T008224,2024-04-27,Bonbons,Snack,2,3.36,C034
T008224,2024-04-27,Lait,Alimentaire,2,9.6,C034
T008224,2024-04-27,Pâtes,Alimentaire,2,6.34,C034
T008225,2024-09-22,Chips,Snack,3,9.24,C032
T008225,2024-09-22,Chocolat,Snack,3,5.42,C032
T008225,2024-09-22,Bonbons,Snack,4,14.33,C032
T008225,2024-09-22,Lait,Alimentaire,2,7.37,C032
T008225,2024-09-22,Fromage,Alimentaire,1,4.09,C032
T008226,2024-06-04,Eau,Boisson,3,3.35,C033
T008226,2024-06-04,Bonbons,Snack,1,1.58,C033
T008226,2024-06-04,Pâtes,Alimentaire,4,15.89,C033
T008226,2024-06-04,Lait,Alimentaire,1,4.79,C033
T008227,2024-04-29,Chips,Snack,3,11.81,C012
T008227,2024-04-29,Bonbons,Snack,1,3.75,C012
T008228,2024-07-29,Lait,Alimentaire,2,6.5,C043
T008228,2024-07-29,Pain,Alimentaire,2,5.98,C043
T008229,2024-07-17,Pâtes,Alimentaire,1,3.24,C024
T008231,2024-10-05,Pâtes,Alimentaire,2,7.33,C026
T008231,2024-10-05,Fromage,Alimentaire,3,15.83,C026
T008231,2024-10-05,Riz,Alimentaire,4,18.95,C026
T008231,2024-10-05,Pain,Alimentaire,1,4.18,C026
T008233,2024-05-15,Pain,Alimentaire,4,21.55,C008
T008233,2024-05-15,Fromage,Alimentaire,1,5.29,C008
T008234,2024-08-26,Pain,Alimentaire,2,5.0,C002
T008234,2024-08-26,Riz,Alimentaire,3,13.2,C002
T008235,2024-10-21,Chocolat,Snack,4,8.36,C032
T008235,2024-10-21,Chips,Snack,4,15.43,C032
T008236,2024-07-24,Pain,Alimentaire,3,6.64,C005
T008237,2024-11-26,Chips,Snack,3,7.29,C041
T008237,2024-11-26,Lait,Alimentaire,1,4.57,C041
T008237,2024-11-26,Pain,Alimentaire,1,2.45,C041
T008237,2024-11-26,Riz,Alimentaire,1,3.69,C041
T008238,2024-08-26,Pâtes,Alimentaire,4,22.76,C043
T008239,2024-04-11,Riz,Alimentaire,1,4.78,C016
T008239,2024-04-11,Lait,Alimentaire,3,9.31,C016
T008239,2024-04-11,Chocolat,Snack,4,10.41,C016
T008239,2024-04-11,Bonbons,Snack,2,3.61,C016
T008239,2024-04-11,Pâtes,Alimentaire,2,10.87,C016
T008240,2024-04-27,Pâtes,Alimentaire,4,14.07,C023
T008240,2024-04-27,Chocolat,Snack,1,3.64,C023
T008240,2024-04-27,Pain,Alimentaire,4,22.12,C023
T008240,2024-04-27,Chips,Snack,2,4.27,C023
T008241,2024-01-01,Pâtes,Alimentaire,3,7.61,C012
T008241,2024-01-01,Bonbons,Snack,2,6.53,C012
T008241,2024-01-01,Chocolat,Snack,3,9.33,C012
T008242,2024-07-13,Lait,Alimentaire,3,9.8,C031
